Date,Universe,Strategy,Ret_gross,Cost,Ret_net
2009-01-31,ALL,ML_RF_longshort_costaware_5bps_netlabels,,,
2009-02-28,ALL,ML_RF_longshort_costaware_5bps_netlabels,,,
2009-03-31,ALL,ML_RF_longshort_costaware_5bps_netlabels,,,
2009-04-30,ALL,ML_RF_longshort_costaware_5bps_netlabels,,,
2009-05-31,ALL,ML_RF_longshort_costaware_5bps_netlabels,,,
2009-06-30,ALL,ML_RF_longshort_costaware_5bps_netlabels,,,
2009-07-31,ALL,ML_RF_longshort_costaware_5bps_netlabels,,,
2009-08-31,ALL,ML_RF_longshort_costaware_5bps_netlabels,,,
2009-09-30,ALL,ML_RF_longshort_costaware_5bps_netlabels,,,
2009-10-31,ALL,ML_RF_longshort_costaware_5bps_netlabels,0.06529874145509072,-0.00025,0.06504874145509072
2009-11-30,ALL,ML_RF_longshort_costaware_5bps_netlabels,-0.023933889289442813,-2.8029481276342017e-14,-0.023933889289470843
2009-12-31,ALL,ML_RF_longshort_costaware_5bps_netlabels,-0.054753049453704156,-0.00019999999998328972,-0.054953049453687446
2010-01-31,ALL,ML_RF_longshort_costaware_5bps_netlabels,0.030389271275121903,-0.00029999999992905363,0.03008927127519285
2010-02-28,ALL,ML_RF_longshort_costaware_5bps_netlabels,-0.06141577109776462,-0.0002000000001644446,-0.06161577109792906
2010-03-31,ALL,ML_RF_longshort_costaware_5bps_netlabels,0.03240676673304161,-0.0004999999999566489,0.031906766733084964
2010-04-30,ALL,ML_RF_longshort_costaware_5bps_netlabels,-0.017168843277179265,-0.00020000000004526797,-0.017368843277224533
2010-05-31,ALL,ML_RF_longshort_costaware_5bps_netlabels,0.01785433653039394,-0.0003999999999106998,0.017454336530483238
2010-06-30,ALL,ML_RF_longshort_costaware_5bps_netlabels,-0.13504050261717077,-0.000100000000003799,-0.13514050261717456
2010-07-31,ALL,ML_RF_longshort_costaware_5bps_netlabels,0.07738107669154454,-0.0002000000000093599,0.07718107669153518
2010-08-31,ALL,ML_RF_longshort_costaware_5bps_netlabels,-0.07787180860879524,-0.00010000000118641554,-0.07797180860998165
2010-09-30,ALL,ML_RF_longshort_costaware_5bps_netlabels,0.034920868152668025,-0.00040000000256357085,0.03452086815010445
2010-10-31,ALL,ML_RF_longshort_costaware_5bps_netlabels,-0.039170805415256624,-0.00020000000015689323,-0.03937080541541352
