,DAX,EUMV,EWD,EWG,EWI,EWL,EWN,EWP,EWQ,EWU,EZU,FEZ,IEUS,VGK
2015-06-30,5.481822600323492e-10,5.481822600323492e-10,0.19999999987718753,3.8498991005262976e-12,9.533021866149594e-11,6.067807936258705e-11,0.19999999897872647,4.612609740665071e-12,3.607989825513944e-11,0.19999999986667355,1.2518943705712112e-11,3.184643288953616e-11,0.19999999997828447,0.1999999999578474
2015-07-31,1.5345136671814038e-11,1.5345136671814038e-11,0.19999999995704063,2.5444715695082514e-11,8.561875247958492e-12,3.9331475902686467e-11,0.1999999999830171,0.19999999990621403,2.6006895371173036e-10,5.687726315396938e-11,0.19999999994221257,1.465674957339693e-10,5.5649262418419106e-11,0.1999999995883243
2015-08-31,0.19999999991285203,0.19999999991285203,1.1245559229631211e-11,9.378075620174817e-12,3.476979452762243e-11,0.19999999964907647,8.330475311012453e-10,3.6084940664080223e-11,2.8145187439297875e-10,0.19999999997734394,1.3726540049061162e-11,1.9986966207814715e-11,2.9839788934408477e-09,0.19999999632420543
2015-09-30,0.1999999999946242,0.1999999999946242,4.196907281429917e-12,3.8717300074544924e-12,1.037057308037171e-11,7.974697200974732e-12,6.6923473307260095e-12,0.1999999996409017,0.19999999993895162,0.19999999998896661,1.2897310053879708e-11,1.649332598453988e-10,6.638875893505594e-12,2.243558449079865e-10
2015-10-31,0.19999999999627788,0.19999999999627788,0.19999999999480422,2.1159428270918445e-13,2.055788694317442e-13,0.19999999999872034,2.695323137215208e-13,4.127564127007951e-10,4.142556784239173e-13,2.6501024952873748e-12,2.623362873226769e-13,4.165254717221196e-13,1.3915083937794377e-12,0.19999999959534187
2015-11-30,0.19999999998715906,0.19999999998715906,0.1999999999865658,2.9346046079423543e-12,4.977100978032785e-13,8.675184644221386e-12,4.2940404024084064e-11,5.612201254414567e-13,3.0317388178154314e-12,0.19999999997616275,2.406137844388309e-12,3.0095217780037365e-12,0.19999999999156182,7.334997917145879e-12
2015-12-31,0.1999999999996241,0.1999999999996241,4.539423623842548e-12,0.19999999998853762,2.7011025956968176e-12,0.199999999997166,1.1583861196039247e-12,0.1999999999954991,3.4914847268954192e-12,4.865050314715723e-13,9.373508686145354e-13,1.7793254614821396e-12,3.834892892236031e-12,6.205731681087306e-13
2016-01-31,1.1357079276037234e-11,1.1357079276037234e-11,9.878157533832375e-12,3.2099657888017612e-12,0.19999999997447063,4.3378852032820744e-12,2.9874022730976946e-11,0.19999999999912163,0.1999999999940739,0.19999999992700326,3.144027387030218e-11,0.19999999999387244,6.855775443964609e-12,3.1478470922309845e-12
2016-02-29,5.3299907527628394e-12,5.3299907527628394e-12,0.19999999999702306,2.4217410118925717e-11,2.6206335046096032e-12,6.134218594431496e-12,0.19999999997829337,1.662077403920574e-12,0.19999999998157533,3.1324455064850272e-12,3.208848567832277e-11,0.19999999998478493,0.19999999996724546,1.0562639666234467e-11
2016-03-31,4.126467641544857e-13,4.126467641544857e-13,0.1999999999913888,0.19999999999059123,5.875033057112209e-13,1.553006172412639e-12,0.19999999999886223,4.115607244575399e-13,7.821421583019927e-12,6.138570661827667e-12,0.19999999999869064,2.471341596069964e-12,0.1999999999990764,1.581979153510821e-12
2016-04-30,0.1999999999014381,0.1999999999014381,1.848149648329299e-08,6.847347750545659e-11,1.3633874263762348e-09,0.1999999803377565,2.4612097286241604e-11,0.1999999998944147,2.2349388906395404e-11,7.742077159055048e-12,2.858124427964337e-11,1.2006608685938916e-11,0.19999999995046253,5.841352654760088e-12
2016-05-31,0.0,0.0,2.3262045052671898e-12,0.19999999998448106,1.3352864005969627e-10,1.8470709058539267e-12,0.19999999998053708,1.5792899909940444e-11,2.2862891789484206e-11,0.19999999988644782,0.1999999999903653,6.625512881586967e-11,5.5767564860653285e-11,0.1999999998597883
2016-06-30,0.19999999999953852,0.19999999999953852,0.1999999999718783,4.5237858619606016e-12,6.868937682027073e-13,4.014179020804267e-11,9.963945522739234e-12,8.931384274606252e-13,2.2204306929091263e-12,0.19999999999569604,7.936422243405822e-13,9.81901071046046e-13,0.19999999996362433,9.518694538495145e-12
2016-07-31,0.19999999998389523,0.19999999998389523,1.7873107107647891e-12,0.19999999999544574,7.155058387957983e-12,8.072056104380151e-13,3.0812777616797594e-12,1.3637886615903044e-11,1.3345939199856857e-11,1.5224675993837447e-12,0.199999999995483,0.19999999999620852,6.179911236847307e-13,3.1170567144170207e-12
2016-08-31,0.19999999999876836,0.19999999999876836,3.9321474183503827e-13,2.7451073067523355e-13,1.4109119629012453e-13,0.19999999999771537,2.6387396398944656e-13,0.19999999999922924,1.972458290888207e-12,0.19999999999939588,2.444545483604369e-13,5.355731307226484e-13,1.401101668494779e-12,8.966592661234968e-13
2016-09-30,0.1999999999885926,0.1999999999885926,0.1999999999967977,3.395131712135369e-13,4.818279308223983e-13,4.1537443677179167e-11,0.19999999997398693,1.9647708388917883e-13,1.7580540765141124e-12,9.519496179043835e-12,7.059254130513574e-13,2.5124997568238183e-12,1.1440189373062074e-11,0.19999999998353873
2016-10-31,0.19999999995258885,0.19999999995258885,9.858924625098401e-12,3.1550796587720566e-11,1.881195831906819e-12,0.19999999995135495,5.966303787400025e-12,0.19999999994556192,5.5085126072761945e-11,0.19999999996620235,2.035256404592247e-11,1.3506371687289602e-11,1.43803481425924e-11,7.91211269740817e-11
